Hourly,Environment:Site Diffuse Solar Radiation Rate per Area[W/m2],Environment:Site Direct Solar Radiation Rate per Area[W/m2],ESTE:Zone Air Relative Humidity[%],OESTE:Zone Air Relative Humidity[%],ESTE:Zone Air Temperature[C],OESTE:Zone Air Temperature[C]
2006-Mar-23 05:00:00,0.0,0.0,24.44881539790001,24.614465891916414,28.250843607285876,28.134837281738076
2006-Mar-23 06:00:00,0.0,0.0,25.42164514234784,25.600300922856334,27.590952581585096,27.471204855125773
2006-Mar-23 07:00:00,22.583333333333332,76.27777777777777,26.536904749706185,26.721638788095586,26.926242656453052,26.808203153992554
2006-Mar-23 08:00:00,112.25,371.5,27.63869481905833,27.800801304570143,26.296502034134367,26.197309837699958
2006-Mar-23 09:00:00,169.5,533.0,28.32632365004638,28.271082508177752,25.908212307370718,25.94106575509603
2006-Mar-23 10:00:00,207.25,637.25,28.297055926817936,27.785391746388672,25.948280568371885,26.257908887435082
2006-Mar-23 11:00:00,230.91666666666666,694.75,27.638957031241997,26.317957149736714,26.359401390603058,27.19513555411245
2006-Mar-23 12:00:00,256.8333333333333,710.0833333333334,26.541538054251802,24.33405572487671,27.041851520340447,28.532947901493248
2006-Mar-23 13:00:00,268.0833333333333,703.25,24.727959503357013,22.333803621631954,28.26837848768345,30.03129279260433
2006-Mar-23 14:00:00,238.83333333333334,716.0,22.899245251878188,20.67912501544352,29.619680671214542,31.40254363926819
2006-Mar-23 15:00:00,197.25,714.0833333333334,21.198552699591797,19.324427645196405,30.90002133325642,32.5315562184659
2006-Mar-23 16:00:00,148.08333333333334,665.6666666666666,19.77458726949466,18.372416041713162,32.14453450108152,33.450959156384606
2006-Mar-23 17:00:00,95.66666666666667,528.0833333333334,18.66531077359865,17.731389169613625,33.218719455617936,34.13633926166512
2006-Mar-23 18:00:00,48.916666666666664,318.58333333333337,17.733082387171695,17.241969328568366,34.01271624357533,34.5162436806284
2006-Mar-23 19:00:00,9.88888888888889,30.333333333333325,17.18894160051745,17.15841576329837,34.51229690891028,34.54422811404856
2006-Mar-23 20:00:00,0.0,0.0,17.16231857339818,17.4680558782488,34.585930815208975,34.26839945595318
2006-Mar-23 21:00:00,0.0,0.0,17.504036772049442,17.970620358956,34.277086894664826,33.805042466406306
2006-Mar-23 22:00:00,0.0,0.0,18.020377054655174,18.55622673647188,33.76167773882991,33.23782770409082
2006-Mar-23 23:00:00,0.0,0.0,18.647663224973588,19.204536272291673,33.12894055379261,32.60493135848705
2006-Mar-24 00:00:00,0.0,0.0,19.50158370396998,19.894581691426463,32.31187795439217,31.958089190344293
2006-Mar-24 01:00:00,0.0,0.0,20.38524823600983,20.680184568866363,31.52152087733899,31.268474055578096
2006-Mar-24 02:00:00,0.0,0.0,21.27172101363892,21.536470661757935,30.77688361788704,30.560241713599634
2006-Mar-24 03:00:00,0.0,0.0,22.181722156768572,22.43805631833406,30.048153275258965,29.848042176162746
2006-Mar-24 04:00:00,0.0,0.0,23.117764705106566,23.378970816013837,29.333066408027676,29.138463046588853
2006-Mar-24 05:00:00,0.0,0.0,24.075780647738608,24.352444798320985,28.634331229015036,28.437470245759823
2006-Mar-24 06:00:00,0.0,0.0,25.07031931003539,25.35409574369524,27.941470932817385,27.748529731325515
2006-Mar-24 07:00:00,14.222222222222221,135.30555555555554,26.1097448756425,26.395298832768777,27.2579484795255,27.07243825537387
2006-Mar-24 08:00:00,67.0,617.9166666666666,27.162138112255462,27.42081946502495,26.60696720355781,26.445925735432905
2006-Mar-24 09:00:00,92.5,790.9166666666666,27.836115612764605,27.84037983265408,26.18442091106189,26.18172628362871
2006-Mar-24 10:00:00,108.5,876.0833333333334,27.863924865907716,27.230492914338654,26.18659222694572,26.577764124426228
2006-Mar-24 11:00:00,118.75,919.4166666666666,27.26855687774138,25.591965437787866,26.565604456517352,27.651459581459306
2006-Mar-24 12:00:00,122.5,942.0,26.264113340001956,23.513944286777626,27.18916308293737,29.09265954563992
2006-Mar-24 13:00:00,121.75,946.1666666666666,24.605090954275415,21.67195696105948,28.345794965943057,30.547815213867406
2006-Mar-24 14:00:00,120.83333333333333,920.5,22.728065458634266,20.087339764645215,29.75883773404172,31.92312860384347
2006-Mar-24 15:00:00,123.16666666666667,820.0,21.044449344331422,18.821214437091395,31.10541684152571,33.07922962534463
2006-Mar-24 16:00:00,116.08333333333333,670.75,19.62270434852662,17.92402362302755,32.3399999906116,33.95266478309145
2006-Mar-24 17:00:00,84.91666666666667,588.5,18.472532309244993,17.313680664777284,33.41274185143333,34.57364743156007
2006-Mar-24 18:00:00,42.166666666666664,429.3333333333333,17.487097574513076,16.807711897254723,34.245269137850606,34.957813531376964
2006-Mar-24 19:00:00,9.222222222222223,42.16666666666666,16.866120523318372,16.693219218123605,34.80936363271477,34.99529512522803
2006-Mar-24 20:00:00,0.0,0.0,16.764981434291332,16.984467476901003,34.9524052953888,34.71793434392005
2006-Mar-24 21:00:00,0.0,0.0,17.05494893924354,17.463808355538756,34.67775022348454,34.251383165981046
2006-Mar-24 22:00:00,0.0,0.0,17.53575332324566,18.022556737115845,34.17244256210456,33.68138972227316
2006-Mar-24 23:00:00,0.0,0.0,18.125014573686297,18.650686977585234,33.547251825300535,33.03660296023172
2006-Mar-25 00:00:00,0.0,0.0,18.94383459424229,19.293402860374695,32.726843513094,32.40148678562048
2006-Mar-25 01:00:00,0.0,0.0,19.803024426674128,20.045641225004037,31.922160754443922,31.706932565662616
2006-Mar-25 02:00:00,0.0,0.0,20.65543257314558,20.86312025354218,31.171660857873224,30.995864985874764
2006-Mar-25 03:00:00,0.0,0.0,21.524658917573124,21.719671400703373,30.441368146715817,30.283786262475516
2006-Mar-25 04:00:00,0.0,0.0,22.42091032291871,22.616378129491945,29.728975324569074,29.578150209570307
2006-Mar-25 05:00:00,0.0,0.0,23.3431828278014,23.550765044008596,29.033257921853817,28.88026228211132
2006-Mar-25 06:00:00,0.0,0.0,24.30292558787447,24.522686931100775,28.34148446638643,28.18669879406931
2006-Mar-25 07:00:00,14.611111111111109,135.19444444444443,25.447633167098704,25.673911205374868,27.64691626920389,27.495478816901464
2006-Mar-25 08:00:00,66.83333333333333,620.25,26.58464932552261,26.78872611217462,26.98069199538101,26.850349717177817
2006-Mar-25 09:00:00,90.5,796.5833333333334,27.318288740548365,27.279472526537457,26.532407495508,26.556346296254727
2006-Mar-25 10:00:00,105.25,882.5833333333334,27.37413022929411,26.72975500970938,26.51065961990507,26.91689673247052
2006-Mar-25 11:00:00,117.08333333333333,923.8333333333334,26.753933480624287,25.075945034449465,26.916776417916306,28.028464239745094
2006-Mar-25 12:00:00,140.58333333333334,919.0,25.724995057080438,22.95238122959371,27.603868894205547,29.57344994178923
2006-Mar-25 13:00:00,169.58333333333334,876.9166666666666,23.95467502049175,21.00026681922031,28.844189047409646,31.13705949967768
2006-Mar-25 14:00:00,179.83333333333334,821.1666666666666,22.009753197021414,19.348306387010712,30.317669001397476,32.58641026756171
2006-Mar-25 15:00:00,165.5,753.6666666666666,20.273781419099556,18.033965396839168,31.76449689707043,33.84500360854545
2006-Mar-25 16:00:00,150.66666666666666,611.1666666666666,18.80400283831877,17.086003773256582,33.101455080704966,34.81819431661361
2006-Mar-25 17:00:00,119.0,430.8333333333333,17.701214399391702,16.499910496908004,34.176793951985076,35.44404171493607
2006-Mar-25 18:00:00,58.583333333333336,250.5,16.956291744722115,16.176031671070778,34.937089900647905,35.79014821829961
2006-Mar-25 19:00:00,12.305555555555555,23.749999999999996,16.53205660908934,16.169373384768573,35.39562521329943,35.79839219269038
2006-Mar-25 20:00:00,0.0,0.0,16.5198188218657,16.462961190368574,35.42243988822702,35.48538386700513
2006-Mar-25 21:00:00,0.0,0.0,16.856190165877234,16.951242495415094,35.071235945119064,34.969829280669565
2006-Mar-25 22:00:00,0.0,0.0,17.3657805687811,17.531997143909482,34.50797061102356,34.33662047208631
2006-Mar-25 23:00:00,0.0,0.0,18.00314834513398,18.19949723437659,33.80729354916961,33.61273487276553
2006-Mar-26 00:00:00,0.0,0.0,18.849011808357254,18.890230192807586,32.93394759598424,32.89460004213646
2006-Mar-26 01:00:00,0.0,0.0,19.7163892004164,19.699254542660952,32.096428560730715,32.1117285225345
2006-Mar-26 02:00:00,0.0,0.0,20.607410383065204,20.579854192034,31.28828663387968,31.311833432527234
2006-Mar-26 03:00:00,0.0,0.0,21.524143084917643,21.509023045154464,30.496776868926975,30.50914619841524
2006-Mar-26 04:00:00,0.0,0.0,22.483113231341736,22.487756112237378,29.715300095544006,29.711750925737856
2006-Mar-26 05:00:00,0.0,0.0,23.50039361120021,23.515243544574986,28.931325248311918,28.920431415165922
2006-Mar-26 06:00:00,0.0,0.0,24.56979348119601,24.591414832784082,28.147670875460268,28.13257457605374
2006-Mar-26 07:00:00,14.416666666666666,140.08333333333334,25.832352812836522,25.859115184619753,27.364588389039124,27.346915955241105
2006-Mar-26 08:00:00,66.75,635.4166666666666,27.124434789673472,27.126773215228713,26.62022226141488,26.61854672582514
2006-Mar-26 09:00:00,90.5,805.1666666666666,27.962133638892368,27.696243322672,26.129460724175868,26.29098541985233
2006-Mar-26 10:00:00,105.41666666666667,888.8333333333334,28.03816415748271,27.181066581155235,26.0963848696325,26.623900292847036
2006-Mar-26 11:00:00,115.0,929.75,27.425056037801145,25.565309192128336,26.48769227354154,27.68845686361844
2006-Mar-26 12:00:00,119.91666666666667,948.0833333333334,26.404932212553877,23.5106125810894,27.102533930688892,29.09995061992503
2006-Mar-26 13:00:00,121.66666666666667,949.6666666666666,24.87434914730746,21.757521322487786,28.146400365159632,30.46640812430822
2006-Mar-26 14:00:00,121.75,924.1666666666666,23.014384032444323,20.287570450463544,29.538157423640445,31.744263068392712
2006-Mar-26 15:00:00,122.5,855.3333333333334,21.21678660712652,18.973661507913363,30.967861298261294,32.940912469099935
2006-Mar-26 16:00:00,108.25,777.4166666666666,19.61225637768996,17.923807532018266,32.354051457337484,33.957085330720126
2006-Mar-26 17:00:00,78.91666666666667,656.0833333333334,18.327628379029743,17.19815704216553,33.55384084700164,34.69450546708403
2006-Mar-26 18:00:00,41.41666666666667,421.0833333333333,17.451241091995318,16.803359437633343,34.41854233402102,35.10000169939967
2006-Mar-26 19:00:00,8.666666666666666,40.49999999999999,16.918338222446106,16.78516485156607,34.977559789163344,35.12033174124656
2006-Mar-26 20:00:00,0.0,0.0,16.874172203527202,17.123184946974632,35.03806979948891,34.77387498633852
2006-Mar-26 21:00:00,0.0,0.0,17.25211318604207,17.67078882240247,34.65204173056714,34.22055645678725
2006-Mar-26 22:00:00,0.0,0.0,17.83001235301939,18.313629405132367,34.03370550768813,33.5542365606938
2006-Mar-26 23:00:00,0.0,0.0,18.573226698559605,19.03651523783181,33.25032572559382,32.81042585204772
2006-Mar-27 00:00:00,0.0,0.0,19.54485219597644,19.81077873474221,32.290217169108026,32.05043236264947
2006-Mar-27 01:00:00,0.0,0.0,20.501542812555662,20.70128383451826,31.407405789452444,31.236675546586174
2006-Mar-27 02:00:00,0.0,0.0,21.476171225732347,21.658509423012713,30.564075783251315,30.416215680564317
2006-Mar-27 03:00:00,0.0,0.0,22.461057438791617,22.65155811727297,29.753913570621958,29.607183970628814
2006-Mar-27 04:00:00,0.0,0.0,23.473234451713946,23.6850553131866,28.96828324315834,28.813097126859606
2006-Mar-27 05:00:00,0.0,0.0,24.542918196710882,24.76187460165576,28.18335905245154,28.03080476660554
2006-Mar-27 06:00:00,0.0,0.0,25.668064962071572,25.889472316963758,27.39857390594516,27.251917641733844
2006-Mar-27 07:00:00,20.0,195.0,26.996062455397293,27.22114184445321,26.614220763912257,26.4732786150779
2006-Mar-27 08:00:00,66.75,636.0833333333334,28.310949578149135,28.495546857066312,25.89498572607364,25.78499255386509
2006-Mar-27 09:00:00,90.5,804.0,29.0389867909428,28.916185019712255,25.449474211800382,25.520727454594763
2006-Mar-27 10:00:00,105.25,886.3333333333334,29.12208447778757,28.381576677780156,25.426274533596043,25.86153797051082
2006-Mar-27 11:00:00,114.25,928.5833333333334,28.562918796907166,26.81384137320111,25.79978645458563,26.874155028041116
2006-Mar-27 12:00:00,119.83333333333333,946.0833333333334,27.480661040663872,24.714931399751993,26.420117651995962,28.23482001180797
2006-Mar-27 13:00:00,122.83333333333333,941.0,25.720192983332797,22.706729458160876,27.576146069175987,29.725176932729138
2006-Mar-27 14:00:00,129.0,903.25,23.668826760622522,20.987581299071206,29.05117224999303,31.146151613433123
2006-Mar-27 15:00:00,134.25,815.1666666666666,21.862817647400664,19.620927918036518,30.438592042876632,32.34112871250354
2006-Mar-27 16:00:00,120.83333333333333,690.0,20.265441757971807,18.571906315996607,31.769599138341977,33.31643948552753
2006-Mar-27 17:00:00,89.08333333333333,548.9166666666666,18.94124008928082,17.81169348496024,32.9625133686552,34.06015786466654
2006-Mar-27 18:00:00,46.083333333333336,356.5833333333333,18.062618057808056,17.405791710900928,33.79989343076388,34.464148452269484
2006-Mar-27 19:00:00,9.083333333333332,34.41666666666666,17.466851073196278,17.299438356724572,34.33638264647116,34.509287192706516
2006-Mar-27 20:00:00,0.0,0.0,17.25497339596767,17.45204807660892,34.45563625993832,34.251478048301095
2006-Mar-27 21:00:00,0.0,0.0,17.40952018718514,17.77358837540115,34.19499411307334,33.8236804566526
2006-Mar-27 22:00:00,0.0,0.0,17.81648836663175,18.241502468609422,33.74184996756653,33.3202803930377
2006-Mar-27 23:00:00,0.0,0.0,18.366592135075088,18.834261372631705,33.203377998583505,32.75562420363025
2006-Mar-28 00:00:00,0.0,0.0,19.094275941268894,19.466314903985335,32.51771603500341,32.174885539576785
2006-Mar-28 01:00:00,0.0,0.0,19.93337034319837,20.16297006357824,31.75514629401894,31.552912496968634
2006-Mar-28 02:00:00,0.0,0.0,20.745659489631944,20.931071215123843,31.04646052683643,30.890233666588056
2006-Mar-28 03:00:00,0.0,0.0,21.586576382686516,21.754598087876943,30.345312796261776,30.209917534886056
2006-Mar-28 04:00:00,0.0,0.0,22.475770957147702,22.640119235205194,29.64320898419211,29.51667873156933
2006-Mar-28 05:00:00,0.0,0.0,23.415268634317442,23.58947371853385,28.939198651003665,28.811192369433027
2006-Mar-28 06:00:00,0.0,0.0,24.422436640491895,24.608208381982852,28.219078829182735,28.08888708295595
2006-Mar-28 07:00:00,20.333333333333332,199.66666666666666,25.652460286337003,25.844515858147645,27.474647717767194,27.347207445711046
2006-Mar-28 08:00:00,67.16666666666667,651.3333333333334,26.88221775791757,27.03907443552443,26.77242797065568,26.67328867268778
2006-Mar-28 09:00:00,92.16666666666667,811.5,27.615185820245458,27.489317880133324,26.34078905721104,26.418082852694738
2006-Mar-28 10:00:00,106.0,887.1666666666666,27.637034118629916,26.851811070284157,26.345104650598262,26.836001110273262
2006-Mar-28 11:00:00,114.08333333333333,927.5,27.026262960763876,25.19063695771656,26.73983462949811,27.945287062822427
2006-Mar-28 12:00:00,124.5,931.9166666666666,25.95851062962338,23.08855334360877,27.401022819059918,29.421217827237985
2006-Mar-28 13:00:00,137.16666666666666,895.25,24.327240335319544,21.314335914165063,28.539270299582128,30.836910037185834
2006-Mar-28 14:00:00,144.16666666666666,800.0,22.558048068770358,19.870869540256052,29.879770407094725,32.10466772563174
2006-Mar-28 15:00:00,140.41666666666666,702.5833333333334,20.900491943493734,18.650271107797696,31.214412550269078,33.23017086812717
2006-Mar-28 16:00:00,116.83333333333333,606.0,19.47104524418563,17.7333962766125,32.464615683012966,34.13149031359151
2006-Mar-28 17:00:00,76.33333333333334,477.1666666666667,18.375074823589966,17.154100622080083,33.49489732256193,34.72845000453226
2006-Mar-28 18:00:00,35.75000000000001,311.33333333333337,17.68219858395563,16.88760083713603,34.173003053457876,35.000990615307025
2006-Mar-28 19:00:00,7.527777777777778,30.083333333333325,17.202332223552148,16.84929313100474,34.60381781056709,34.97783366468105
2006-Mar-28 20:00:00,0.0,0.0,17.03238860484313,17.023518286404254,34.68442618488006,34.69404244755002
2006-Mar-28 21:00:00,0.0,0.0,17.19414070099049,17.35281113567279,34.41576963757561,34.250682284983135
2006-Mar-28 22:00:00,0.0,0.0,17.603526899897833,17.828956807135146,33.95637731993714,33.72837499917424
2006-Mar-28 23:00:00,0.0,0.0,18.161201740590194,18.435250807108755,33.40522762364137,33.13798748223367
2006-Mar-29 00:00:00,0.0,0.0,18.870627198958477,19.024257044879437,32.72978563096596,32.58512534229059
2006-Mar-29 01:00:00,0.0,0.0,19.635314730932212,19.689188139586758,32.02612796859158,31.977548678855786
2006-Mar-29 02:00:00,0.0,0.0,20.376437120428857,20.4047261617108,31.369037885513464,31.34458305023752
2006-Mar-29 03:00:00,0.0,0.0,21.122935666668756,21.145757845794954,30.733761686719603,30.714849956096085
2006-Mar-29 04:00:00,0.0,0.0,21.86246183519329,21.894012569273645,30.135313117682855,30.11020826379402
2006-Mar-29 05:00:00,0.0,0.0,22.59534688931673,22.64594287695155,29.569189922061906,29.530386580884187
2006-Mar-29 06:00:00,0.0,0.0,23.36737362037988,23.429530682759076,28.994658507102418,28.94875624938368
2006-Mar-29 07:00:00,25.0,64.83333333333333,24.325177264760516,24.3967093525124,28.40174950452138,28.351234731186537
2006-Mar-29 08:00:00,95.5,195.75,25.234246737310727,25.2912012194866,27.859068742166013,27.820324519785828
2006-Mar-29 09:00:00,158.08333333333334,259.5833333333333,25.69748164139875,25.617888581871757,27.539510317321046,27.59252176843215
2006-Mar-29 10:00:00,211.33333333333334,399.0833333333333,25.73751529489354,25.434624620097534,27.538362375347006,27.74112263186323
2006-Mar-29 11:00:00,222.75,565.1666666666666,25.31795653862875,24.655493660704682,27.85423635502927,28.310680373973213
2006-Mar-29 12:00:00,216.75,650.6666666666666,24.512696800058972,23.340753542459122,28.428181009084565,29.276537385474455
2006-Mar-29 13:00:00,188.58333333333334,743.8333333333334,23.090667917339534,21.634381997639654,29.473629461694983,30.60923152552209
2006-Mar-29 14:00:00,151.5,813.8333333333334,21.466212174124795,20.085398507025555,30.745779808654905,31.91534810425487
2006-Mar-29 15:00:00,144.16666666666666,738.25,19.803585452859505,18.64010616508149,32.07770631873976,33.15195427915783
2006-Mar-29 16:00:00,129.66666666666666,585.5833333333334,18.498723299536024,17.662231113779804,33.31653218919508,34.144003910235575
2006-Mar-29 17:00:00,95.83333333333333,414.5833333333333,17.580326396215252,17.08695035281672,34.291019157532205,34.80296461818224
2006-Mar-29 18:00:00,46.916666666666664,224.83333333333334,16.779486811377673,16.615372565112878,34.98631912384001,35.16290253386493
2006-Mar-29 19:00:00,9.63888888888889,20.999999999999996,16.30399753809997,16.48983667312479,35.395419757204714,35.18998680529443
2006-Mar-29 20:00:00,0.0,0.0,16.30891061121979,16.736991298501767,35.3769533014661,34.908249000568055
2006-Mar-29 21:00:00,0.0,0.0,16.644472563899992,17.174316839338,34.99587506985443,34.43061626699303
2006-Mar-29 22:00:00,0.0,0.0,17.704010349952256,18.268139250330176,33.8997947848086,33.337092005909874
2006-Mar-29 23:00:00,0.0,0.0,19.74008531070983,20.123253215122872,31.979623319505112,31.639155051007126
2006-Mar-30 00:00:00,0.0,0.0,21.1080531945143,21.443202355925113,30.81655948222877,30.54064985582342
2006-Mar-30 01:00:00,0.0,0.0,22.078233883025693,22.424767322736482,30.044683979829312,29.77357824246377
2006-Mar-30 02:00:00,0.0,0.0,22.937747101863124,23.28887423335694,29.390629376363282,29.127417737256753
2006-Mar-30 03:00:00,0.0,0.0,23.785392848294176,24.13288302576238,28.772863606108928,28.52272067250158
2006-Mar-30 04:00:00,0.0,0.0,24.66314513472027,25.004916706018665,28.165087591776853,27.928796898827496
2006-Mar-30 05:00:00,0.0,0.0,25.58230386952023,25.917438251719062,27.55846302078928,27.336009596539
2006-Mar-30 06:00:00,0.0,0.0,26.554452601523938,26.882159945335715,26.942816868514697,26.734132447869953
2006-Mar-30 07:00:00,27.5,143.5,28.03200153625635,28.347990144944177,26.050036916231885,25.860501427582914
2006-Mar-30 08:00:00,98.33333333333333,462.25,30.07377591403846,30.37176125692849,24.888157474295244,24.722862627567014
2006-Mar-30 09:00:00,144.66666666666666,610.1666666666666,31.595758651565045,31.79022590704908,24.079379486325763,23.97694978148046
2006-Mar-30 10:00:00,167.41666666666666,736.0,31.763411408193562,31.510900736645,24.009827410586983,24.14336813489092
2006-Mar-30 11:00:00,177.0,808.5,31.688833667977164,30.98154175583112,24.061540027936612,24.43794446551841
2006-Mar-30 12:00:00,185.0,844.3333333333334,32.24993154438499,31.414715342585307,23.737150849873547,24.173838396698795
2006-Mar-30 13:00:00,182.25,865.25,33.04965104557636,32.24547414779526,23.354662115339156,23.763425008839164
2006-Mar-30 14:00:00,164.08333333333334,865.8333333333334,33.6212016677957,32.85947892287701,23.105928379108644,23.485422217832237
2006-Mar-30 15:00:00,137.16666666666666,849.9166666666666,34.102007683667466,33.420089549512866,22.798845555958675,23.132538266277148
2006-Mar-30 16:00:00,126.58333333333333,713.8333333333334,34.945285083719305,34.34873342637787,22.417601425757685,22.70122372517791
2006-Mar-30 17:00:00,111.08333333333333,505.0,35.81882535668876,35.30742266959397,22.059046994141536,22.295226179740293
2006-Mar-30 18:00:00,59.583333333333336,280.4166666666667,36.59380422346067,36.16449447904204,21.58492155643719,21.778000075457527
2006-Mar-30 19:00:00,13.027777777777779,26.33333333333333,37.34884048807161,37.0213390657059,21.158356642621857,21.301994753876514
2006-Mar-30 20:00:00,0.0,0.0,37.57358581238531,37.42034609354371,21.048381606106563,21.114934047983223
2006-Mar-30 21:00:00,0.0,0.0,37.701724112502,37.64193811908324,20.980775436293317,21.006602439004293
2006-Mar-30 22:00:00,0.0,0.0,38.02636097082825,37.97940254156091,20.838778310152517,20.858860634403793
2006-Mar-30 23:00:00,0.0,0.0,38.50714759298132,38.48239163702627,20.638971108969443,20.64942415953451
2006-Mar-31 00:00:00,0.0,0.0,39.097368417000155,39.1091330363094,20.396605602708792,20.391751006608732
2006-Mar-31 01:00:00,0.0,0.0,39.80696589327217,39.83151274962654,20.120521163063163,20.110563981353877
2006-Mar-31 02:00:00,0.0,0.0,40.58562690136173,40.6145800526181,19.830232022988444,19.81873680288111
2006-Mar-31 03:00:00,0.0,0.0,41.39814821892252,41.429385660432864,19.53320226961715,19.52107069786753
2006-Mar-31 04:00:00,0.0,0.0,42.23572029980957,42.268300595033566,19.23351286747548,19.22113911300331
2006-Mar-31 05:00:00,0.0,0.0,43.09261900560599,43.12604480650506,18.93356545103197,18.9211514903529
2006-Mar-31 06:00:00,0.0,0.0,43.965849455230625,43.99979347476013,18.634699794859955,18.62237248433809
2006-Mar-31 07:00:00,22.833333333333332,178.66666666666666,44.87954828292086,44.913640740016774,18.33436158129932,18.32226005424062
2006-Mar-31 08:00:00,74.08333333333333,599.0,45.70372313376421,45.667812154082505,18.066804952329473,18.07923592620654
2006-Mar-31 09:00:00,100.41666666666667,775.3333333333334,45.752550464660196,45.08208489399894,18.04129545817986,18.27717394730613
2006-Mar-31 10:00:00,118.66666666666667,855.1666666666666,44.57396205655069,42.38375026529744,18.47129419895268,19.282138733144706
2006-Mar-31 11:00:00,140.83333333333334,872.9166666666666,42.65040995440439,38.33662207485272,19.204421874342653,20.933043235111906
2006-Mar-31 12:00:00,151.91666666666666,888.3333333333334,39.44047770519428,34.57211787938437,20.447940887576305,22.601941068412206
2006-Mar-31 13:00:00,133.33333333333334,935.25,35.952477101013876,31.240579350858635,21.978923572648792,24.302572014309806
2006-Mar-31 14:00:00,114.58333333333333,941.5833333333334,32.53638573989861,28.360221581345897,23.661759218719666,25.961381527086882
2006-Mar-31 15:00:00,106.25,892.3333333333334,29.127980307435326,25.769454077038912,25.407571156498918,27.48191593780487
2006-Mar-31 16:00:00,97.0,810.4166666666666,26.39463544425199,23.908028771900817,27.10314268502872,28.7975960127085
2006-Mar-31 17:00:00,78.16666666666667,681.3333333333334,24.38762082534589,22.652131444092984,28.532485244880522,29.807933126770248
2006-Mar-31 18:00:00,43.25,439.6666666666667,22.599605783944043,21.646765784699554,29.722957543169958,30.47092451521739
2006-Mar-31 19:00:00,9.944444444444445,42.33333333333332,21.372535235600036,21.17761040321236,30.582119982063176,30.741366276052506
2006-Mar-31 20:00:00,0.0,0.0,20.906854656281983,21.24863037624031,30.943766803265746,30.659673618493375
2006-Mar-31 21:00:00,0.0,0.0,21.024832394393155,21.606131219799398,30.834038656586547,30.356979859924582
2006-Mar-31 22:00:00,0.0,0.0,21.508062965857814,22.16808495776037,30.472197788139173,29.94487974685349
2006-Mar-31 23:00:00,0.0,0.0,22.192813199681478,22.876470290496552,29.994598387616282,29.467116596165955
2006-Apr-01 00:00:00,0.0,0.0,22.966121020298573,23.67611983839085,29.46986352675852,28.942656823356433
2006-Apr-01 01:00:00,0.0,0.0,23.92275375555073,24.568993221718344,28.83621739549964,28.376167219744328
2006-Apr-01 02:00:00,0.0,0.0,25.035241331160123,25.528827164538622,28.062858229609187,27.727558652456953
2006-Apr-01 03:00:00,0.0,0.0,26.13327360557344,26.491297008279833,27.296188441836687,27.0639442408268
2006-Apr-01 04:00:00,0.0,0.0,27.207791317978405,27.521455470714546,26.584983578701003,26.390439008805842
2006-Apr-01 05:00:00,0.0,0.0,28.287012574148964,28.58691193488158,25.90742043049383,25.72937770305705
2006-Apr-01 06:00:00,0.0,0.0,29.406770745168814,29.70962686522124,25.26464779608268,25.092533639636557
2006-Apr-01 07:00:00,21.333333333333332,203.33333333333334,30.481081916263406,30.794949659926115,24.664910339025607,24.493615687945677
2006-Apr-01 08:00:00,68.66666666666667,655.9166666666666,31.474001423943715,31.74765509825055,24.136288599359347,23.991927027871114
2006-Apr-01 09:00:00,91.58333333333333,816.0833333333334,32.0469833858945,31.989382957494755,23.873344567382304,23.903404087078716
2006-Apr-01 10:00:00,106.25,889.6666666666666,31.688897718715385,30.709577275992885,24.067039734951397,24.5937524103595
2006-Apr-01 11:00:00,115.08333333333333,929.8333333333334,30.647728046123884,28.19337508074949,24.5925866466267,26.002875074752
2006-Apr-01 12:00:00,119.58333333333333,952.5833333333334,28.98225488515197,25.58355067908197,25.49444259332243,27.61363957378686
2006-Apr-01 13:00:00,119.33333333333333,955.6666666666666,26.751657137514254,23.428727942824896,26.903426190651995,29.1806304520744
2006-Apr-01 14:00:00,115.16666666666667,941.8333333333334,24.652703955645933,21.61549433572168,28.35663169157625,30.63743961612724
2006-Apr-01 15:00:00,107.41666666666667,907.5833333333334,22.773410256097748,20.224374904637227,29.730617571830546,31.808434433018785
2006-Apr-01 16:00:00,94.08333333333333,839.5,21.151017042569162,19.206460406537648,31.021143789166228,32.72237869016568
2006-Apr-01 17:00:00,73.83333333333333,708.9166666666666,19.81031973190166,18.459066397917955,32.16442560390205,33.41927379819895
2006-Apr-01 18:00:00,41.166666666666664,460.0,18.842398127123285,18.03928466507787,33.04135708759584,33.81837985989986
2006-Apr-01 19:00:00,9.222222222222223,44.33333333333332,18.17571252315501,17.948138450627887,33.62007061658749,33.84523117325379
2006-Apr-01 20:00:00,0.0,0.0,17.962272037476072,18.154680141302894,33.72728697806422,33.53685917206308
2006-Apr-01 21:00:00,0.0,0.0,18.170173199441066,18.551282432221917,33.41744235686736,33.047212164235056
2006-Apr-01 22:00:00,0.0,0.0,18.6612881121893,19.113534678267733,32.903879050656116,32.4783790524858
2006-Apr-01 23:00:00,0.0,0.0,19.324939572645917,19.798852540132057,32.29247055821752,31.863569209618863
2006-Apr-02 00:00:00,0.0,0.0,20.2251103398126,20.586403120965965,31.497268484582637,31.18513286898201
2006-Apr-02 01:00:00,0.0,0.0,21.248433988808625,21.469146000870897,30.691382306413544,30.51025380873183
2006-Apr-02 02:00:00,0.0,0.0,22.274134361739474,22.445113038579933,29.96549509995538,29.832269364459762
2006-Apr-02 03:00:00,0.0,0.0,23.313692862663242,23.465916136372204,29.269566548836,29.156812759102806
